n,distribution,chromatic_number,clique_number,max_independent_set_size,domination_number,min_clique_cover_size,chromatic_number_norm,clique_number_norm,max_independent_set_size_norm,domination_number_norm,min_clique_cover_size_norm,chromatic_to_clique_ratio,chromatic_to_max_independent_ratio,clique_to_max_independent_ratio,domination_to_clique_ratio,min_clique_cover_to_chromatic_ratio,chromatic_minus_clique,min_clique_cover_minus_chromatic,max_independent_plus_clique,chromatic_number_sq,clique_number_sq,max_independent_set_size_sq,chromatic_clique_product,chromatic_number_log,clique_number_sqrt,n_sq,n_inv,n_bin_medium,n_bin_large,chromatic_number_norm_x_clique_number_norm
350,0,105,105,11,341,14,0.3,0.3,0.03142857142857143,0.9742857142857143,0.04,1.0,9.545454545454545,9.545454545454545,3.2476190476190476,0.13333333333333333,0,-91,116,11025,11025,121,11025,4.663439094112067,10.246950765959598,122500,0.002857142857142857,False,True,0.09
250,1,105,94,9,242,11,0.42,0.376,0.036,0.968,0.044,1.1170212765957446,11.666666666666666,10.444444444444445,2.574468085106383,0.10476190476190476,11,-94,103,11025,8836,81,9870,4.663439094112067,9.695359714832659,62500,0.004,True,False,0.15792
100,1,52,34,8,93,9,0.52,0.34,0.08,0.93,0.09,1.5294117647058822,6.5,4.25,2.735294117647059,0.17307692307692307,18,-43,42,2704,1156,64,1768,3.970291913552122,5.830951894845301,10000,0.01,False,False,0.1768
300,0,96,89,11,291,12,0.32,0.2966666666666667,0.03666666666666667,0.97,0.04,1.0786516853932584,8.727272727272727,8.090909090909092,3.269662921348315,0.125,7,-84,100,9216,7921,121,8544,4.574710978503383,9.433981132056603,90000,0.0033333333333333335,True,False,0.09493333333333334
150,1,66,51,10,145,11,0.44,0.34,0.06666666666666667,0.9666666666666667,0.07333333333333333,1.2941176470588236,6.6,5.1,2.843137254901961,0.16666666666666666,15,-55,61,4356,2601,100,3366,4.204692619390966,7.14142842854285,22500,0.006666666666666667,True,False,0.1496
50,0,18,18,9,45,10,0.36,0.36,0.18,0.9,0.2,1.0,2.0,2.0,2.5,0.5555555555555556,0,-8,27,324,324,81,324,2.9444389791664403,4.242640687119285,2500,0.02,False,False,0.1296
200,0,64,61,11,190,13,0.32,0.305,0.055,0.95,0.065,1.0491803278688525,5.818181818181818,5.545454545454546,3.1147540983606556,0.203125,3,-51,72,4096,3721,121,3904,4.174387269895637,7.810249675906654,40000,0.005,True,False,0.0976
400,0,129,127,11,389,14,0.3225,0.3175,0.0275,0.9725,0.035,1.015748031496063,11.727272727272727,11.545454545454545,3.062992125984252,0.10852713178294573,2,-115,138,16641,16129,121,16383,4.867534450455582,11.269427669584644,160000,0.0025,False,True,0.10239375
350,1,162,127,12,342,13,0.46285714285714286,0.3628571428571429,0.03428571428571429,0.9771428571428571,0.037142857142857144,1.2755905511811023,13.5,10.583333333333334,2.6929133858267718,0.08024691358024691,35,-149,139,26244,16129,144,20574,5.093750200806762,11.269427669584644,122500,0.002857142857142857,False,True,0.1679510204081633
25,0,8,8,7,23,8,0.32,0.32,0.28,0.92,0.32,1.0,1.1428571428571428,1.1428571428571428,2.875,1.0,0,0,15,64,64,49,64,2.1972245773362196,2.8284271247461903,625,0.04,False,False,0.1024
450,1,203,196,12,442,13,0.45111111111111113,0.43555555555555553,0.02666666666666667,0.9822222222222222,0.028888888888888888,1.0357142857142858,16.916666666666668,16.333333333333332,2.2551020408163267,0.06403940886699508,7,-190,208,41209,38416,144,39788,5.318119993844216,14.0,202500,0.0022222222222222222,False,True,0.19648395061728394
200,1,89,89,9,193,10,0.445,0.445,0.045,0.965,0.05,1.0,9.88888888888889,9.88888888888889,2.168539325842697,0.11235955056179775,0,-79,98,7921,7921,81,7921,4.499809670330265,9.433981132056603,40000,0.005,True,False,0.198025
100,1,36,36,7,94,9,0.36,0.36,0.07,0.94,0.09,1.0,5.142857142857143,5.142857142857143,2.611111111111111,0.25,0,-27,43,1296,1296,49,1296,3.6109179126442243,6.0,10000,0.01,False,False,0.1296
400,1,184,171,13,394,16,0.46,0.4275,0.0325,0.985,0.04,1.0760233918128654,14.153846153846153,13.153846153846153,2.304093567251462,0.08695652173913043,13,-168,184,33856,29241,169,31464,5.220355825078324,13.076696830622021,160000,0.0025,False,True,0.19665
400,0,142,142,12,393,14,0.355,0.355,0.03,0.9825,0.035,1.0,11.833333333333334,11.833333333333334,2.767605633802817,0.09859154929577464,0,-128,154,20164,20164,144,20164,4.962844630259907,11.916375287812984,160000,0.0025,False,True,0.126025
350,0,102,102,10,340,14,0.2914285714285714,0.2914285714285714,0.02857142857142857,0.9714285714285714,0.04,1.0,10.2,10.2,3.3333333333333335,0.13725490196078433,0,-88,112,10404,10404,100,10404,4.634728988229636,10.099504938362077,122500,0.002857142857142857,False,True,0.08493061224489795
400,0,120,119,11,391,13,0.3,0.2975,0.0275,0.9775,0.0325,1.0084033613445378,10.909090909090908,10.818181818181818,3.2857142857142856,0.10833333333333334,1,-107,130,14400,14161,121,14280,4.795790545596741,10.908712114635714,160000,0.0025,False,True,0.08925
150,1,64,60,9,141,11,0.4266666666666667,0.4,0.06,0.94,0.07333333333333333,1.0666666666666667,7.111111111111111,6.666666666666667,2.35,0.171875,4,-53,69,4096,3600,81,3840,4.174387269895637,7.745966692414834,22500,0.006666666666666667,True,False,0.1706666666666667
100,1,47,47,6,84,8,0.47,0.47,0.06,0.84,0.08,1.0,7.833333333333333,7.833333333333333,1.7872340425531914,0.1702127659574468,0,-39,53,2209,2209,36,2209,3.871201010907891,6.855654600401044,10000,0.01,False,False,0.22089999999999999
50,0,18,15,9,48,9,0.36,0.3,0.18,0.96,0.18,1.2,2.0,1.6666666666666667,3.2,0.5,3,-9,24,324,225,81,270,2.9444389791664403,3.872983346207417,2500,0.02,False,False,0.108
400,0,134,132,10,391,13,0.335,0.33,0.025,0.9775,0.0325,1.0151515151515151,13.4,13.2,2.962121212121212,0.09701492537313433,2,-121,142,17956,17424,100,17688,4.90527477843843,11.489125293076057,160000,0.0025,False,True,0.11055000000000001
25,0,10,9,6,25,7,0.4,0.36,0.24,1.0,0.28,1.1111111111111112,1.6666666666666667,1.5,2.7777777777777777,0.7,1,-3,15,100,81,36,90,2.3978952727983707,3.0,625,0.04,False,False,0.144
250,1,122,116,11,250,12,0.488,0.464,0.044,1.0,0.048,1.0517241379310345,11.090909090909092,10.545454545454545,2.1551724137931036,0.09836065573770492,6,-110,127,14884,13456,121,14152,4.812184355372417,10.770329614269007,62500,0.004,True,False,0.226432
50,0,13,11,8,45,8,0.26,0.22,0.16,0.9,0.16,1.1818181818181819,1.625,1.375,4.090909090909091,0.6153846153846154,2,-5,19,169,121,64,143,2.6390573296152584,3.3166247903554,2500,0.02,False,False,0.0572
250,1,120,117,10,242,11,0.48,0.468,0.04,0.968,0.044,1.0256410256410255,12.0,11.7,2.0683760683760686,0.09166666666666666,3,-109,127,14400,13689,100,14040,4.795790545596741,10.816653826391969,62500,0.004,True,False,0.22464
150,1,74,60,8,145,10,0.49333333333333335,0.4,0.05333333333333334,0.9666666666666667,0.06666666666666667,1.2333333333333334,9.25,7.5,2.4166666666666665,0.13513513513513514,14,-64,68,5476,3600,64,4440,4.31748811353631,7.745966692414834,22500,0.006666666666666667,True,False,0.19733333333333336
500,1,220,214,13,497,16,0.44,0.428,0.026,0.994,0.032,1.02803738317757,16.923076923076923,16.46153846153846,2.322429906542056,0.07272727272727272,6,-204,227,48400,45796,169,47080,5.3981627015177525,14.628738838327793,250000,0.002,False,True,0.18832
25,0,10,9,7,20,7,0.4,0.36,0.28,0.8,0.28,1.1111111111111112,1.4285714285714286,1.2857142857142858,2.2222222222222223,0.7,1,-3,16,100,81,49,90,2.3978952727983707,3.0,625,0.04,False,False,0.144
500,1,232,221,12,493,14,0.464,0.442,0.024,0.986,0.028,1.0497737556561086,19.333333333333332,18.416666666666668,2.230769230769231,0.0603448275862069,11,-218,233,53824,48841,144,51272,5.4510384535657,14.866068747318506,250000,0.002,False,True,0.20508800000000002
250,0,72,65,11,217,13,0.288,0.26,0.044,0.868,0.052,1.1076923076923078,6.545454545454546,5.909090909090909,3.3384615384615386,0.18055555555555555,7,-59,76,5184,4225,121,4680,4.290459441148391,8.06225774829855,62500,0.004,True,False,0.07488
250,0,82,82,10,242,12,0.328,0.328,0.04,0.968,0.048,1.0,8.2,8.2,2.951219512195122,0.14634146341463414,0,-70,92,6724,6724,100,6724,4.418840607796598,9.055385138137417,62500,0.004,True,False,0.10758400000000001
200,0,69,69,9,194,10,0.345,0.345,0.045,0.97,0.05,1.0,7.666666666666667,7.666666666666667,2.8115942028985508,0.14492753623188406,0,-59,78,4761,4761,81,4761,4.248495242049359,8.306623862918075,40000,0.005,True,False,0.11902499999999998
25,1,9,9,4,21,5,0.36,0.36,0.16,0.84,0.2,1.0,2.25,2.25,2.3333333333333335,0.5555555555555556,0,-4,13,81,81,16,81,2.302585092994046,3.0,625,0.04,False,False,0.1296
50,1,27,20,6,47,6,0.54,0.4,0.12,0.94,0.12,1.35,4.5,3.3333333333333335,2.35,0.2222222222222222,7,-21,26,729,400,36,540,3.332204510175204,4.47213595499958,2500,0.02,False,False,0.21600000000000003
300,1,133,130,11,282,14,0.44333333333333336,0.43333333333333335,0.03666666666666667,0.94,0.04666666666666667,1.023076923076923,12.090909090909092,11.818181818181818,2.169230769230769,0.10526315789473684,3,-119,141,17689,16900,121,17290,4.897839799950911,11.40175425099138,90000,0.0033333333333333335,True,False,0.19211111111111112
450,1,205,187,12,441,16,0.45555555555555555,0.41555555555555557,0.02666666666666667,0.98,0.035555555555555556,1.0962566844919786,17.083333333333332,15.583333333333334,2.358288770053476,0.07804878048780488,18,-189,199,42025,34969,144,38335,5.327876168789581,13.674794331177344,202500,0.0022222222222222222,False,True,0.18930864197530864
50,0,21,20,8,45,8,0.42,0.4,0.16,0.9,0.16,1.05,2.625,2.5,2.25,0.38095238095238093,1,-13,28,441,400,64,420,3.091042453358316,4.47213595499958,2500,0.02,False,False,0.168
450,1,215,205,12,444,13,0.4777777777777778,0.45555555555555555,0.02666666666666667,0.9866666666666667,0.028888888888888888,1.048780487804878,17.916666666666668,17.083333333333332,2.1658536585365855,0.06046511627906977,10,-202,217,46225,42025,144,44075,5.375278407684165,14.317821063276353,202500,0.0022222222222222222,False,True,0.21765432098765433
450,0,156,155,12,441,13,0.3466666666666667,0.34444444444444444,0.02666666666666667,0.98,0.028888888888888888,1.0064516129032257,13.0,12.916666666666666,2.8451612903225807,0.08333333333333333,1,-143,167,24336,24025,144,24180,5.056245805348308,12.449899597988733,202500,0.0022222222222222222,False,True,0.1194074074074074
250,0,73,72,9,233,12,0.292,0.288,0.036,0.932,0.048,1.0138888888888888,8.11111111111111,8.0,3.236111111111111,0.1643835616438356,1,-61,81,5329,5184,81,5256,4.30406509320417,8.48528137423857,62500,0.004,True,False,0.08409599999999999
200,0,67,65,9,192,10,0.335,0.325,0.045,0.96,0.05,1.0307692307692307,7.444444444444445,7.222222222222222,2.953846153846154,0.14925373134328357,2,-57,74,4489,4225,81,4355,4.219507705176107,8.06225774829855,40000,0.005,True,False,0.10887500000000001
25,1,13,13,5,17,6,0.52,0.52,0.2,0.68,0.24,1.0,2.6,2.6,1.3076923076923077,0.46153846153846156,0,-7,18,169,169,25,169,2.6390573296152584,3.605551275463989,625,0.04,False,False,0.27040000000000003
50,0,17,16,6,44,7,0.34,0.32,0.12,0.88,0.14,1.0625,2.8333333333333335,2.6666666666666665,2.75,0.4117647058823529,1,-10,22,289,256,36,272,2.8903717578961645,4.0,2500,0.02,False,False,0.10880000000000001
100,1,44,44,8,95,10,0.44,0.44,0.08,0.95,0.1,1.0,5.5,5.5,2.159090909090909,0.22727272727272727,0,-34,52,1936,1936,64,1936,3.8066624897703196,6.6332495807108,10000,0.01,False,False,0.1936
100,0,37,33,7,95,9,0.37,0.33,0.07,0.95,0.09,1.121212121212121,5.285714285714286,4.714285714285714,2.878787878787879,0.24324324324324326,4,-28,40,1369,1089,49,1221,3.6375861597263857,5.744562646538029,10000,0.01,False,False,0.1221
25,1,12,12,3,22,4,0.48,0.48,0.12,0.88,0.16,1.0,4.0,4.0,1.8333333333333333,0.3333333333333333,0,-8,15,144,144,9,144,2.5649493574615367,3.4641016151377544,625,0.04,False,False,0.2304
250,0,84,82,10,225,12,0.336,0.328,0.04,0.9,0.048,1.024390243902439,8.4,8.2,2.7439024390243905,0.14285714285714285,2,-72,92,7056,6724,100,6888,4.442651256490317,9.055385138137417,62500,0.004,True,False,0.11020800000000001
50,1,28,19,5,50,6,0.56,0.38,0.1,1.0,0.12,1.4736842105263157,5.6,3.8,2.6315789473684212,0.21428571428571427,9,-22,24,784,361,25,532,3.367295829986474,4.358898943540674,2500,0.02,False,False,0.21280000000000002
100,1,53,46,5,96,7,0.53,0.46,0.05,0.96,0.07,1.1521739130434783,10.6,9.2,2.0869565217391304,0.1320754716981132,7,-46,51,2809,2116,25,2438,3.9889840465642745,6.782329983125268,10000,0.01,False,False,0.24380000000000002
300,0,96,96,10,281,12,0.32,0.32,0.03333333333333333,0.9366666666666666,0.04,1.0,9.6,9.6,2.9270833333333335,0.125,0,-84,106,9216,9216,100,9216,4.574710978503383,9.797958971132712,90000,0.0033333333333333335,True,False,0.1024
50,0,15,15,7,47,8,0.3,0.3,0.14,0.94,0.16,1.0,2.142857142857143,2.142857142857143,3.1333333333333333,0.5333333333333333,0,-7,22,225,225,49,225,2.772588722239781,3.872983346207417,2500,0.02,False,False,0.09
450,1,226,187,9,441,11,0.5022222222222222,0.41555555555555557,0.02,0.98,0.024444444444444446,1.2085561497326203,25.11111111111111,20.77777777777778,2.358288770053476,0.048672566371681415,39,-215,196,51076,34969,81,42262,5.424950017481403,13.674794331177344,202500,0.0022222222222222222,False,True,0.20870123456790124
400,0,122,121,12,388,15,0.305,0.3025,0.03,0.97,0.0375,1.0082644628099173,10.166666666666666,10.083333333333334,3.206611570247934,0.12295081967213115,1,-107,133,14884,14641,144,14762,4.812184355372417,11.0,160000,0.0025,False,True,0.0922625
50,0,21,21,7,48,7,0.42,0.42,0.14,0.96,0.14,1.0,3.0,3.0,2.2857142857142856,0.3333333333333333,0,-14,28,441,441,49,441,3.091042453358316,4.58257569495584,2500,0.02,False,False,0.17639999999999997
350,1,156,150,12,343,13,0.44571428571428573,0.42857142857142855,0.03428571428571429,0.98,0.037142857142857144,1.04,13.0,12.5,2.2866666666666666,0.08333333333333333,6,-143,162,24336,22500,144,23400,5.056245805348308,12.24744871391589,122500,0.002857142857142857,False,True,0.1910204081632653
200,0,66,66,12,194,14,0.33,0.33,0.06,0.97,0.07,1.0,5.5,5.5,2.9393939393939394,0.21212121212121213,0,-52,78,4356,4356,144,4356,4.204692619390966,8.12403840463596,40000,0.005,True,False,0.10890000000000001
500,1,220,220,12,499,15,0.44,0.44,0.024,0.998,0.03,1.0,18.333333333333332,18.333333333333332,2.268181818181818,0.06818181818181818,0,-205,232,48400,48400,144,48400,5.3981627015177525,14.832396974191326,250000,0.002,False,True,0.1936
25,1,15,9,5,21,5,0.6,0.36,0.2,0.84,0.2,1.6666666666666667,3.0,1.8,2.3333333333333335,0.3333333333333333,6,-10,14,225,81,25,135,2.772588722239781,3.0,625,0.04,False,False,0.216
150,1,72,58,12,148,13,0.48,0.38666666666666666,0.08,0.9866666666666667,0.08666666666666667,1.2413793103448276,6.0,4.833333333333333,2.5517241379310347,0.18055555555555555,14,-59,70,5184,3364,144,4176,4.290459441148391,7.615773105863909,22500,0.006666666666666667,True,False,0.1856
250,0,68,65,12,245,13,0.272,0.26,0.048,0.98,0.052,1.0461538461538462,5.666666666666667,5.416666666666667,3.769230769230769,0.19117647058823528,3,-55,77,4624,4225,144,4420,4.23410650459726,8.06225774829855,62500,0.004,True,False,0.07072
50,0,15,15,7,47,10,0.3,0.3,0.14,0.94,0.2,1.0,2.142857142857143,2.142857142857143,3.1333333333333333,0.6666666666666666,0,-5,22,225,225,49,225,2.772588722239781,3.872983346207417,2500,0.02,False,False,0.09
100,0,29,29,9,94,10,0.29,0.29,0.09,0.94,0.1,1.0,3.2222222222222223,3.2222222222222223,3.2413793103448274,0.3448275862068966,0,-19,38,841,841,81,841,3.4011973816621555,5.385164807134504,10000,0.01,False,False,0.0841
250,0,96,84,9,242,11,0.384,0.336,0.036,0.968,0.044,1.1428571428571428,10.666666666666666,9.333333333333334,2.880952380952381,0.11458333333333333,12,-85,93,9216,7056,81,8064,4.574710978503383,9.16515138991168,62500,0.004,True,False,0.129024
300,0,103,101,10,294,12,0.3433333333333333,0.33666666666666667,0.03333333333333333,0.98,0.04,1.0198019801980198,10.3,10.1,2.910891089108911,0.11650485436893204,2,-91,111,10609,10201,100,10403,4.6443908991413725,10.04987562112089,90000,0.0033333333333333335,True,False,0.11558888888888888
300,1,131,124,12,290,13,0.43666666666666665,0.41333333333333333,0.04,0.9666666666666667,0.043333333333333335,1.0564516129032258,10.916666666666666,10.333333333333334,2.338709677419355,0.09923664122137404,7,-118,136,17161,15376,144,16244,4.882801922586371,11.135528725660043,90000,0.0033333333333333335,True,False,0.1804888888888889
25,1,13,11,3,12,4,0.52,0.44,0.12,0.48,0.16,1.1818181818181819,4.333333333333333,3.6666666666666665,1.0909090909090908,0.3076923076923077,2,-9,14,169,121,9,143,2.6390573296152584,3.3166247903554,625,0.04,False,False,0.2288
500,1,227,216,12,489,14,0.454,0.432,0.024,0.978,0.028,1.0509259259259258,18.916666666666668,18.0,2.263888888888889,0.06167400881057269,11,-213,228,51529,46656,144,49032,5.429345628954441,14.696938456699069,250000,0.002,False,True,0.196128
300,0,92,92,11,293,13,0.30666666666666664,0.30666666666666664,0.03666666666666667,0.9766666666666667,0.043333333333333335,1.0,8.363636363636363,8.363636363636363,3.1847826086956523,0.14130434782608695,0,-79,103,8464,8464,121,8464,4.532599493153256,9.591663046625438,90000,0.0033333333333333335,True,False,0.09404444444444443
400,1,181,155,10,397,12,0.4525,0.3875,0.025,0.9925,0.03,1.167741935483871,18.1,15.5,2.5612903225806454,0.06629834254143646,26,-169,165,32761,24025,100,28055,5.204006687076795,12.449899597988733,160000,0.0025,False,True,0.17534375000000002
200,0,60,54,13,192,14,0.3,0.27,0.065,0.96,0.07,1.1111111111111112,4.615384615384615,4.153846153846154,3.5555555555555554,0.23333333333333334,6,-46,67,3600,2916,169,3240,4.110873864173311,7.3484692283495345,40000,0.005,True,False,0.081
250,1,125,120,9,226,10,0.5,0.48,0.036,0.904,0.04,1.0416666666666667,13.88888888888889,13.333333333333334,1.8833333333333333,0.08,5,-115,129,15625,14400,81,15000,4.836281906951478,10.954451150103322,62500,0.004,True,False,0.24
300,0,93,93,11,274,13,0.31,0.31,0.03666666666666667,0.9133333333333333,0.043333333333333335,1.0,8.454545454545455,8.454545454545455,2.946236559139785,0.13978494623655913,0,-80,104,8649,8649,121,8649,4.543294782270004,9.643650760992955,90000,0.0033333333333333335,True,False,0.0961
25,0,7,7,7,21,8,0.28,0.28,0.28,0.84,0.32,1.0,1.0,1.0,3.0,1.1428571428571428,0,1,14,49,49,49,49,2.0794415416798357,2.6457513110645907,625,0.04,False,False,0.07840000000000001
100,0,30,29,10,90,12,0.3,0.29,0.1,0.9,0.12,1.0344827586206897,3.0,2.9,3.103448275862069,0.4,1,-18,39,900,841,100,870,3.4339872044851463,5.385164807134504,10000,0.01,False,False,0.087
300,0,95,95,11,296,13,0.31666666666666665,0.31666666666666665,0.03666666666666667,0.9866666666666667,0.043333333333333335,1.0,8.636363636363637,8.636363636363637,3.1157894736842104,0.1368421052631579,0,-82,106,9025,9025,121,9025,4.564348191467836,9.746794344808963,90000,0.0033333333333333335,True,False,0.10027777777777777
50,0,17,15,8,46,9,0.34,0.3,0.16,0.92,0.18,1.1333333333333333,2.125,1.875,3.066666666666667,0.5294117647058824,2,-8,23,289,225,64,255,2.8903717578961645,3.872983346207417,2500,0.02,False,False,0.10200000000000001
150,0,53,44,10,149,11,0.35333333333333333,0.29333333333333333,0.06666666666666667,0.9933333333333333,0.07333333333333333,1.2045454545454546,5.3,4.4,3.3863636363636362,0.20754716981132076,9,-42,54,2809,1936,100,2332,3.9889840465642745,6.6332495807108,22500,0.006666666666666667,True,False,0.10364444444444444
300,0,87,85,11,292,14,0.29,0.2833333333333333,0.03666666666666667,0.9733333333333334,0.04666666666666667,1.0235294117647058,7.909090909090909,7.7272727272727275,3.4352941176470586,0.16091954022988506,2,-73,96,7569,7225,121,7395,4.477336814478207,9.219544457292887,90000,0.0033333333333333335,True,False,0.08216666666666667
300,1,130,123,12,293,13,0.43333333333333335,0.41,0.04,0.9766666666666667,0.043333333333333335,1.056910569105691,10.833333333333334,10.25,2.3821138211382116,0.1,7,-117,135,16900,15129,144,15990,4.875197323201151,11.090536506409418,90000,0.0033333333333333335,True,False,0.17766666666666667
50,0,17,17,10,47,10,0.34,0.34,0.2,0.94,0.2,1.0,1.7,1.7,2.764705882352941,0.5882352941176471,0,-7,27,289,289,100,289,2.8903717578961645,4.123105625617661,2500,0.02,False,False,0.11560000000000002
350,1,154,151,9,345,12,0.44,0.43142857142857144,0.025714285714285714,0.9857142857142858,0.03428571428571429,1.0198675496688743,17.11111111111111,16.77777777777778,2.2847682119205297,0.07792207792207792,3,-142,160,23716,22801,81,23254,5.043425116919247,12.288205727444508,122500,0.002857142857142857,False,True,0.18982857142857143
